EventDate,EventType,EventComment,County,TenantCity,TenantState,TenantZipCode,CaseType,CaseNumber,EvictedDate,SourceDate,Year,EvictionYear
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Pikesville,MD,21209,Failure to Pay Rent,55760,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Pikesville,MD,21209,Failure to Pay Rent,55766,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Pikesville,MD,21209,Failure to Pay Rent,55770,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Pikesville,MD,21209,Failure to Pay Rent,55786,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Pikesville,MD,21209,Failure to Pay Rent,55804,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21215,Failure to Pay Rent,56030,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56186,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56187,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56188,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56196,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56193,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56189,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56190,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56195,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56191,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56194,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56192,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56197,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56323,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56324,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56325,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56326,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56328,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56329,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,56327,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56420,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56417,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56422,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56418,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56419,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56423,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56428,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56424,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56421,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56427,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56429,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56425,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56426,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56431,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56432,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56434,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56433,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56430,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56435,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56440,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56436,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56441,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56438,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56439,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56437,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56444,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56442,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56443,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56446,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56450,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56448,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56452,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56451,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56454,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56453,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56458,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56455,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56456,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56457,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56461,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56459,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,56460,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73933,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73942,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73808,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73811,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73812,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73822,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73881,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73882,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73883,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73884,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73885,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73887,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73888,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73886,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73889,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73891,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73892,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73893,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73894,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73895,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73896,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73899,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,73900,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,73901,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,73902,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21206,Failure to Pay Rent,73903,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,73905,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,73904,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73907,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73909,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73910,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73908,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73923,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73924,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73925,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73926,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73927,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73928,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73930,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73929,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73934,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73931,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73932,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73936,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73935,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73937,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73938,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73940,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73939,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,73941,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Cockeysville,MD,21030,Failure to Pay Rent,73947,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Pikesville,MD,21208,Failure to Pay Rent,73953,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73954,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73956,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,73960,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,73970,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,73972,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,73976,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,73973,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,73980,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,73985,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,73987,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,73989,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73991,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73997,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73998,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,74001,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Owings Mills,MD,21117,Failure to Pay Rent,73999,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,74006,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,74009,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Randallstown,MD,21133,Failure to Pay Rent,74010,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,74014,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,74013,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,74016,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,74018,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,74021,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21286,Failure to Pay Rent,74022,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Towson,MD,21204,Failure to Pay Rent,74026,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74042,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74043,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74045,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74047,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74044,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74046,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74048,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74052,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74051,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74054,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74049,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74050,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74055,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74053,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21212,Failure to Pay Rent,73890,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74191,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74192,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74190,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74214,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74216,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74217,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74213,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74215,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74218,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74221,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74220,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74219,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74222,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74223,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74224,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74225,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74226,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74227,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Parkville,MD,21234,Failure to Pay Rent,74229,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74193,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Reisterstown,MD,21136,Failure to Pay Rent,74280,,8/23/23,2023,
8/23/23,Warrant of Restitution - Return of Service - Expired,,Baltimore,Baltimore,MD,21234,Failure to Pay Rent,74228,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21229,Failure to Pay Rent,23778,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,29081,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,29082,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,29083,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,29084,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,29085,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21215,Failure to Pay Rent,29086,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21207,Failure to Pay Rent,29087,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21207,Failure to Pay Rent,29088,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21201,Failure to Pay Rent,29089,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21201,Failure to Pay Rent,29090,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,29091,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,29092,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,29093,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,29094,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,29095,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21217,Failure to Pay Rent,29096,,8/23/23,2023,
